symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
IFNAR2	638.7492942	0.241207632	0.645034457	0.373945343	0.70844498	0.931874758
ZMYM6	625.5092179	0.288727103	0.773027814	0.373501571	0.708775177	0.931940929
FAM117A	987.7539676	0.181909651	0.486931391	0.373583742	0.708714032	0.931940929
RBM22	1542.116149	-0.173644453	0.46488968	-0.373517547	0.708763288	0.931940929
EPHB6	560.6897357	0.270655977	0.726377061	0.372610854	0.709438094	0.932596637
AGTPBP1	1644.372956	-0.164900351	0.442589703	-0.37258063	0.709460591	0.932596637
PNKP	688.5627361	0.187958595	0.504778807	0.372358332	0.709626073	0.932655936
IRF1	1588.924219	0.13648636	0.366633515	0.372269186	0.709692438	0.932655936
FAM171A1	2807.519902	-0.148203319	0.398254132	-0.372132533	0.709794175	0.932666932
FUT11	1107.936299	0.16798692	0.454636921	0.369496871	0.711757405	0.933486581
SUV420H1	1770.409896	0.158926137	0.430924231	0.368802973	0.712274589	0.933486581
NFYB	827.5131773	0.215332963	0.582589722	0.369613392	0.711670572	0.933486581
CRY1	715.0376568	0.21267009	0.576246866	0.369060731	0.712082458	0.933486581
TFDP1	1511.571131	0.173169915	0.467857825	0.37013363	0.711282925	0.933486581
CEP128	371.265582	-0.237224083	0.641920872	-0.369553466	0.711715229	0.933486581
CLCN7	2118.051072	0.144677408	0.390002483	0.370965352	0.710663338	0.933486581
WSCD1	719.4671919	-0.218846998	0.591376978	-0.370063439	0.711335223	0.933486581
ZNF24	3072.211497	-0.111749865	0.301585301	-0.370541485	0.710979072	0.933486581
TCF4	11147.79564	-0.079760789	0.215509102	-0.370104038	0.711304974	0.933486581
PQLC1	1978.767951	-0.147860358	0.400860029	-0.368857825	0.712233701	0.933486581
NINL	744.3964438	-0.202068849	0.54733205	-0.369188775	0.711987022	0.933486581
DDX27	1852.525808	-0.1510137	0.409512507	-0.368764562	0.712303221	0.933486581
PPP4R2	1830.733549	-0.169635887	0.457402268	-0.370868051	0.710735813	0.933486581
TMEM44	421.4449347	0.257071749	0.694855099	0.369964543	0.71140891	0.933486581
PGM2	361.1540316	0.242962494	0.65724886	0.369665904	0.711631439	0.933486581
BBS7	359.194944	0.255290079	0.692479257	0.368660977	0.712380439	0.933486581
HIVEP1	3753.558558	0.131988612	0.356637398	0.370091898	0.711314019	0.933486581
CCDC71L	835.2103504	0.178438589	0.480765963	0.371154787	0.710522246	0.933486581
PRKDC	16232.90026	0.066322106	0.179534562	0.369411354	0.711821137	0.933486581
ARFGEF1	4002.234028	0.116074363	0.313605165	0.370128989	0.711286383	0.933486581
THAP1	547.0835711	0.191868766	0.521603567	0.367844045	0.712989525	0.934162167
ATG13	2986.797427	0.136190621	0.37288681	0.365233141	0.714937381	0.934278839
NCAPD2	2002.01201	0.133116912	0.364594742	0.365109247	0.715029859	0.934278839
COPS7A	1346.384699	-0.154080977	0.421533309	-0.365525035	0.714719523	0.934278839
TRPM7	4614.788599	-0.096702597	0.263681132	-0.366740678	0.713812461	0.934278839
CALML4	571.1095783	-0.281032254	0.765970155	-0.366897133	0.71369575	0.934278839
DPH1	359.4016857	-0.248683005	0.679064341	-0.366214201	0.714205246	0.934278839
PPM1D	1000.187146	0.167738523	0.458555427	0.365797706	0.714516032	0.934278839
FSTL3	2968.697579	0.127436414	0.348794085	0.365362889	0.71484054	0.934278839
CSNK2A1	1334.0369	0.166682079	0.456325772	0.365269922	0.714909928	0.934278839
SMOX	427.352998	-0.272084171	0.742256629	-0.366563478	0.713944655	0.934278839
ARFGEF2	5458.568501	-0.091792187	0.251422058	-0.365092018	0.715042719	0.934278839
LTN1	2372.255749	-0.132528464	0.362639205	-0.365455425	0.714771475	0.934278839
DSCR3	1077.501513	-0.167650222	0.45730608	-0.366603964	0.713914451	0.934278839
SNRPD3	2086.387744	-0.160388436	0.43788172	-0.366282557	0.714154244	0.934278839
TFIP11	1328.555866	0.153163086	0.416837691	0.367440586	0.713290402	0.934278839
SETD5	7323.862171	-0.093398529	0.254815256	-0.366534289	0.713966431	0.934278839
KIAA0922	988.0280209	0.20913769	0.571503027	0.365943275	0.714407404	0.934278839
THBS2	6155.479648	0.099213484	0.270992351	0.366111749	0.714281691	0.934278839
NINJ1	1125.403816	0.203107405	0.55526372	0.365785478	0.714525157	0.934278839
SURF1	466.1703029	0.227143807	0.619117827	0.366883001	0.713706292	0.934278839
MAGT1	1285.165141	-0.162083601	0.443302155	-0.365627822	0.714642812	0.934278839
AURKAIP1	780.0442305	0.176736032	0.484703546	0.364627065	0.715389809	0.934610096
SMG5	4970.103631	0.09207376	0.252671062	0.364401681	0.71555808	0.934691285
BMS1	2084.699048	-0.136906237	0.376149283	-0.363967827	0.715882035	0.934691285
DHRS1	532.3898777	-0.211037902	0.579370937	-0.364253517	0.715668707	0.934691285
PPIP5K1	1820.516136	-0.168816103	0.463606468	-0.364136644	0.715755974	0.934691285
MAP4K4	13575.98239	0.082319167	0.22624258	0.363853555	0.715967368	0.934691285
KLHDC3	1149.583332	0.190218349	0.522876763	0.363791934	0.716013386	0.934691285
SYNRG	2379.99281	0.149129629	0.410432562	0.363347461	0.716345344	0.934906382
RPN1	8431.113473	0.099936279	0.275063558	0.36332068	0.716365347	0.934906382
ANGEL1	1561.200907	0.126469733	0.348442221	0.362957544	0.7166366	0.935138209
CBX4	1070.612325	0.171354084	0.473090419	0.362201552	0.71720142	0.935508616
MECOM	1921.969351	0.189647918	0.523552037	0.362233178	0.717177788	0.935508616
ZSCAN9	371.7680013	0.238247783	0.657435429	0.362389633	0.717060886	0.935508616
FMOD	6800.655142	-0.136819135	0.378523136	-0.361455146	0.71775923	0.935711251
CHMP4A	493.8422377	-0.240844366	0.666780012	-0.361205138	0.717946101	0.935711251
CLN6	494.213581	-0.281301033	0.77797765	-0.361579839	0.717666033	0.935711251
VPS25	602.158329	-0.22207463	0.613969462	-0.361703054	0.717573944	0.935711251
NT5C	544.3440723	0.214541754	0.594227253	0.361043275	0.718067097	0.935711251
HDAC11	583.2761182	-0.212986732	0.589321097	-0.36141033	0.717792727	0.935711251
TAF7	3489.25426	-0.146972267	0.407135525	-0.360991018	0.718106162	0.935711251
MED14	1811.172661	0.140348305	0.388397489	0.361352245	0.717836142	0.935711251
GPR153	766.663418	0.229941624	0.639619025	0.359497787	0.719222733	0.935802413
SETDB1	2080.482392	0.152517612	0.425560573	0.358392252	0.720049789	0.935802413
ACSL5	1130.90525	0.191595129	0.533099257	0.359398604	0.719296919	0.935802413
RPUSD4	544.9651018	0.224896799	0.626462747	0.358994689	0.719599062	0.935802413
ACSS3	1967.892717	0.118112751	0.328869218	0.35914809	0.719484307	0.935802413
DNAJC3	6051.337997	0.098238893	0.274043714	0.358478914	0.719984945	0.935802413
DOC2B	642.4236824	0.177354745	0.494011464	0.35900937	0.719588079	0.935802413
NT5C3B	1054.8921	0.173870333	0.48261662	0.360265946	0.718648263	0.935802413
CRTC1	1370.246718	0.18463745	0.512197613	0.360480886	0.718487548	0.935802413
MAG	388.5621958	-0.278924624	0.777552096	-0.358721461	0.719803472	0.935802413
CYS1	653.8775787	-0.218684145	0.608803539	-0.359203144	0.719443125	0.935802413
DCTN1	12113.09256	-0.111303475	0.309522641	-0.359597199	0.719148379	0.935802413
ERCC3	1512.782413	-0.165246875	0.460854554	-0.358566221	0.719919621	0.935802413
MAP1LC3A	449.1671875	-0.233609401	0.648344008	-0.360317051	0.71861005	0.935802413
POLDIP3	2136.896646	-0.123236604	0.342299885	-0.360025258	0.718828245	0.935802413
SMIM14	1020.207447	0.17534631	0.486641429	0.360319322	0.718608352	0.935802413
RNF138P1	367.3169448	-0.250036905	0.693963677	-0.360302582	0.718620869	0.935802413
HACE1	718.5744841	-0.217413061	0.604392614	-0.359721572	0.719055359	0.935802413
SMURF1	3099.001595	0.116577239	0.32527551	0.358395377	0.720047451	0.935802413
SNAPC3	693.3361798	0.213655217	0.594838905	0.359181646	0.719459206	0.935802413
STXBP5	1576.774351	-0.129584328	0.36183686	-0.358129151	0.720246664	0.935814767
RGP1	565.4014191	-0.195420687	0.545635535	-0.35815242	0.720229252	0.935814767
ZNF8	599.5350692	-0.206279038	0.576193819	-0.358002865	0.72034117	0.935815833
TBL1X	3017.346827	0.117666383	0.329172123	0.357461568	0.720746293	0.936220379
ZBTB3	425.188935	0.276555233	0.776194169	0.356296458	0.721618562	0.936369147
FADD	562.7987376	0.222784336	0.625137819	0.356376352	0.721558737	0.936369147
ARAP1	6539.726982	0.077099422	0.216209614	0.356595715	0.721394486	0.936369147
CLEC14A	2854.965583	-0.121777528	0.342188281	-0.35587872	0.721931393	0.936369147
PPP5C	1444.192447	0.175559844	0.491867635	0.356924975	0.721147972	0.936369147
PAIP2B	887.5226612	-0.200970034	0.563283025	-0.356783401	0.721253964	0.936369147
DCAF17	739.3764167	-0.207840597	0.58228884	-0.356937284	0.721138757	0.936369147
UFD1L	719.2989907	-0.173388492	0.486727388	-0.356233276	0.721665874	0.936369147
CCDC174	1000.353046	-0.167393762	0.469653195	-0.356419936	0.721526101	0.936369147
CCDC146	736.1962171	-0.208270623	0.585348483	-0.355806206	0.721985701	0.936369147
EMC2	936.446284	-0.199381888	0.559920897	-0.356089384	0.721773627	0.936369147
ENY2	1048.679626	0.199234654	0.559771795	0.355921208	0.721899573	0.936369147
BCL2L1	5230.536622	0.141602992	0.39812328	0.355676241	0.72208304	0.936373814
HOMER3	1252.164103	-0.159901181	0.449738562	-0.355542518	0.722183198	0.936382134
ZNF141	501.328057	0.225426431	0.634591437	0.355230811	0.722416684	0.936563304
FOXJ2	2673.042252	-0.126246433	0.356096429	-0.35452878	0.72294264	0.936611345
TBX3	1573.636202	0.154207106	0.435237922	0.354305308	0.72311009	0.936611345
SRSF9	838.5079242	-0.162149142	0.456726795	-0.355024369	0.722571335	0.936611345
ANK1	669.4076284	0.222540884	0.628054761	0.354333567	0.723088914	0.936611345
CHMP5	2849.529563	-0.145745148	0.41099384	-0.354616381	0.722877002	0.936611345
ARSD	1252.982781	-0.172054772	0.484891954	-0.354831156	0.722716086	0.936611345
CHST7	423.3870576	0.255895985	0.721471864	0.354686021	0.722824825	0.936611345
ALMS1	6126.069129	-0.111868978	0.315962714	-0.354057531	0.723295769	0.936730382
TTF2	947.4886911	0.160553341	0.454634334	0.353148298	0.723977266	0.936958018
GJC1	1024.963413	-0.188909302	0.534653391	-0.35333041	0.72384075	0.936958018
CHMP2A	1195.633626	0.194644445	0.55081489	0.353375423	0.723807008	0.936958018
MEMO1	477.2710901	0.216607464	0.613414344	0.353117703	0.724000201	0.936958018
PALLD	13941.43977	0.104235541	0.295224456	0.353072175	0.724034332	0.936958018
ZNF277	770.9191452	-0.194391864	0.550149407	-0.353343767	0.723830738	0.936958018
FAS	462.3067592	-0.20764058	0.589429848	-0.352273609	0.724633078	0.937323439
BMF	624.2220023	0.185292168	0.526106808	0.352194964	0.724692053	0.937323439
HDAC5	4093.79903	-0.108863176	0.309003614	-0.352303891	0.72461037	0.937323439
FYCO1	8566.165168	0.102115796	0.289696056	0.352492878	0.724468659	0.937323439
LOC729970	415.2381857	0.271707707	0.77670142	0.349822596	0.72647184	0.937602605
PLXNA2	3303.173694	-0.115475825	0.329871362	-0.350063201	0.726291267	0.937602605
VCL	22119.42535	-0.092106091	0.262806404	-0.350471257	0.725985058	0.937602605
ADIRF	4298.950849	-0.125097405	0.357672537	-0.349754013	0.726523314	0.937602605
RNF26	1038.422426	0.183061086	0.520635713	0.351610697	0.725130242	0.937602605
ANKLE2	4326.024313	0.125943074	0.359698437	0.350135173	0.726237255	0.937602605
DICER1	6936.174294	-0.102842414	0.293300436	-0.350638461	0.725859599	0.937602605
TMEM219	810.9896482	0.192624636	0.550601694	0.349843886	0.726455861	0.937602605
ESCO1	1299.356716	-0.131705719	0.37651457	-0.349802451	0.72648696	0.937602605
XRCC1	1095.034892	-0.17856822	0.509484706	-0.35048789	0.725972577	0.937602605
APOL3	2682.461355	0.13305425	0.378707282	0.351337975	0.725334809	0.937602605
NOL12	568.2714892	-0.211966133	0.604119044	-0.350868153	0.725687265	0.937602605
XPC	3082.97693	-0.138322176	0.394333886	-0.350774258	0.725757711	0.937602605
HDAC3	1070.496442	-0.167829744	0.478870173	-0.35047024	0.725985821	0.937602605
RINT1	389.1042113	-0.207325276	0.591672039	-0.350405735	0.726034223	0.937602605
ATP6V1C1	2126.217513	0.114114046	0.326361587	0.349655261	0.726597434	0.937602605
NPDC1	1650.841308	-0.13388486	0.381999545	-0.350484344	0.725975238	0.937602605
XIAP	2326.668594	0.119656286	0.340698686	0.351208535	0.725431908	0.937602605
SCAMP4	826.9559879	0.194978923	0.558232029	0.349279356	0.726879595	0.93780192
MAP4	28282.30176	0.077534218	0.222034263	0.349199342	0.726939661	0.93780192
PEF1	1765.103126	-0.168064883	0.481468402	-0.349067317	0.727038773	0.937808665
ABTB2	539.2238145	0.205728901	0.590023491	0.34867917	0.727330184	0.938033686
PTPRB	9410.613171	-0.102822674	0.295446998	-0.348024094	0.727822089	0.938033686
KRR1	1054.355655	0.171658748	0.492801222	0.348332634	0.727590388	0.938033686
SYNJ2BP	2963.511157	-0.114704031	0.329292737	-0.348334529	0.727588965	0.938033686
ZSWIM1	460.287844	0.22032308	0.632965571	0.34808067	0.727779601	0.938033686
DGCR8	1366.208663	0.180232654	0.517553239	0.348239834	0.727660074	0.938033686
SPOCK1	1130.874064	-0.182319173	0.523966584	-0.347959542	0.727870568	0.938033686
ILF3	8666.174929	-0.112259468	0.322953823	-0.347602227	0.728138933	0.938234091
CTNNA1	19474.74237	0.067442731	0.194218238	0.347252304	0.728401779	0.938234091
B3GALT4	424.9853223	0.203141455	0.584579547	0.347500108	0.728215638	0.938234091
TMEM106B	4436.205265	-0.119513258	0.344055914	-0.3473658	0.728316523	0.938234091
CNTROB	979.9714715	-0.156324105	0.451025078	-0.346597368	0.728893823	0.938504821
TEF	4325.799344	-0.118660939	0.342291256	-0.346666579	0.728841821	0.938504821
RGS7BP	469.2039877	-0.269661421	0.777608202	-0.346783148	0.728754238	0.938504821
NHLRC2	1862.610757	-0.125805046	0.363927012	-0.345687575	0.729577523	0.938645569
KIAA1377	991.9162848	0.160797806	0.465394432	0.345508658	0.729712003	0.938645569
CUL4A	3840.136607	0.116022977	0.335707587	0.345607253	0.729637895	0.938645569
GNAO1	828.882982	-0.196453396	0.568791419	-0.345387412	0.72980314	0.938645569
HDAC4	2941.974745	-0.141248195	0.408417119	-0.345842983	0.72946072	0.938645569
GXYLT2	996.9063938	0.163412005	0.471850458	0.346321598	0.729101039	0.938645569
NNT-AS1	427.0901852	0.236462439	0.683379592	0.34601917	0.729328308	0.938645569
DIMT1	521.2238522	0.190328136	0.549865177	0.346136007	0.729240505	0.938645569
LINC00894	358.3264963	-0.247653223	0.717156511	-0.345326605	0.729848847	0.938645569
TAOK2	4634.387517	-0.089303089	0.258713759	-0.345181057	0.729958259	0.938665428
SMARCC2	8796.481808	-0.077235118	0.223983834	-0.344824519	0.730226299	0.938768404
CXXC5	1451.121299	0.185191238	0.536938221	0.344902319	0.730167807	0.938768404
BACE2	2788.281714	-0.108973728	0.316387178	-0.344431555	0.730521762	0.93901722
TRIL	547.3947218	0.208068561	0.604293491	0.344317065	0.730607852	0.93901722
GMEB1	610.8610187	0.207461581	0.602864064	0.344126634	0.730751053	0.93901823
TSEN15	520.0009456	0.228613912	0.664689318	0.343941005	0.730890654	0.93901823
TTC3P1	665.2993837	0.1835269	0.533489807	0.344012008	0.730837256	0.93901823
RNF220	1444.691708	0.142364293	0.415784571	0.342399173	0.732050511	0.939045914
RBM14	741.9962472	0.193171038	0.563244291	0.342961378	0.731627516	0.939045914
FGFR1OP2	1185.611452	0.186542785	0.543404841	0.343285099	0.73138399	0.939045914
MPI	771.3590846	0.199722414	0.582906845	0.342631787	0.731875486	0.939045914
ZNF592	4967.426001	-0.1036982	0.302956156	-0.342287814	0.732134305	0.939045914
C18orf25	1347.598642	0.155796309	0.455004521	0.342406068	0.732045323	0.939045914
ZNF317	1047.665586	-0.177718377	0.519087921	-0.342366619	0.732075006	0.939045914
PLEKHB2	1735.335707	-0.119585896	0.349210436	-0.342446511	0.732014891	0.939045914
ZBTB21	1096.501644	-0.138466081	0.40397174	-0.342761799	0.731777667	0.939045914
ATRIP	451.5395637	0.265088571	0.773687536	0.342630013	0.73187682	0.939045914
EVC	4668.845379	-0.113647991	0.331752714	-0.342568383	0.731923191	0.939045914
SPCS3	2775.752175	-0.111696496	0.324988051	-0.343694164	0.731076301	0.939045914
IFT22	592.3556019	0.198545243	0.578956432	0.342936415	0.731646296	0.939045914
TYW3	1127.411026	0.189372631	0.553597291	0.342076514	0.732293312	0.939056097
EXOC5	2412.916711	0.102705666	0.300284895	0.342027412	0.732330263	0.939056097
TNRC6A	5955.06128	-0.117732441	0.344456603	-0.341791797	0.732507583	0.939162912
LGALS8	2242.909554	0.146152721	0.428145523	0.341362255	0.732830887	0.939456844
MED21	1102.434235	-0.147411236	0.43214184	-0.341117711	0.733014968	0.939572247
RFWD2	1813.574744	0.126683608	0.372810724	0.33980677	0.734002049	0.93957713
CAMK1D	481.9943246	-0.235692142	0.693755593	-0.339733682	0.734057094	0.93957713
DNAJC14	1585.937147	-0.123078646	0.363155033	-0.338914883	0.734673852	0.93957713
KDM2B	879.2841383	0.150584919	0.444381045	0.338864406	0.73471188	0.93957713
GPR180	892.5292939	0.179345239	0.528918581	0.339079105	0.734550139	0.93957713
MAP4K5	1554.395986	-0.148111046	0.435611457	-0.340007232	0.733851081	0.93957713
PAPOLA	4126.980808	-0.087551941	0.257406778	-0.340130674	0.733758123	0.93957713
ZNF213	697.5807647	0.177670016	0.521416164	0.340745125	0.733295465	0.93957713
SLC35B1	655.8378668	0.180938262	0.533414605	0.339207551	0.734453381	0.93957713
MITD1	438.6397275	-0.213401249	0.626913601	-0.340399775	0.733555488	0.93957713
RAPGEF4	667.9213339	0.183802214	0.540377023	0.340136991	0.733753366	0.93957713
LMF2	1305.007379	-0.177408077	0.521775323	-0.340008562	0.73385008	0.93957713
SETMAR	529.0304059	0.192679814	0.567150873	0.339732906	0.734057679	0.93957713
WWTR1	6999.423962	-0.105220787	0.309994422	-0.339428002	0.734287327	0.93957713
COMMD2	1052.274487	-0.170507293	0.501864703	-0.339747529	0.734046665	0.93957713
HSF1	1639.165288	-0.142385543	0.419517724	-0.339402926	0.734306215	0.93957713
IARS	3096.628444	0.116199056	0.34089591	0.340863744	0.73320616	0.93957713
TMEM185A	717.6069394	0.223787341	0.66033954	0.338897382	0.734687037	0.93957713
KCTD5	527.8943899	0.223252118	0.659233964	0.338653848	0.734870512	0.939589985
TMX4	3559.887743	-0.090044648	0.265931146	-0.338601362	0.734910057	0.939589985
ZNF75D	964.2980665	-0.168895835	0.499173623	-0.33835088	0.735098786	0.939711002
ADAR	13912.62517	0.064736316	0.192214031	0.336792874	0.736273045	0.939724309
ISG20L2	1257.527336	-0.162302219	0.480657415	-0.33766715	0.735614032	0.939724309
BEND3P3	850.3813043	-0.170195167	0.505009174	-0.337014011	0.736106338	0.939724309
ZDHHC17	2268.57753	-0.140802563	0.418538835	-0.336414572	0.736558262	0.939724309
LINC00641	1099.563346	-0.176340998	0.522900747	-0.33723608	0.735938941	0.939724309
THTPA	480.5430483	-0.205426888	0.607824668	-0.337970633	0.735385318	0.939724309
SPRED1	3379.108427	0.092201269	0.273887768	0.336638871	0.73638915	0.939724309
BBC3	432.3085817	0.261394942	0.77797635	0.33599343	0.736875821	0.939724309
EAF1	1569.046221	0.179852602	0.533934804	0.336843751	0.73623469	0.939724309
ZNF717	409.7187259	-0.211254417	0.625414962	-0.3377828	0.735526872	0.939724309
MRAS	9367.573815	0.091522644	0.272279821	0.336134508	0.736769438	0.939724309
POLR2H	451.5604989	0.223218391	0.663873176	0.336236496	0.736692534	0.939724309
AP1AR	1516.643738	0.143759404	0.426963054	0.33670221	0.736341397	0.939724309
PWWP2A	678.9880471	-0.225238751	0.666343578	-0.338021943	0.735346652	0.939724309
RRP36	857.0781026	-0.177090427	0.525385003	-0.337067914	0.736065704	0.939724309
SP4	647.2601783	-0.187643603	0.557202942	-0.336759893	0.736297909	0.939724309
TRIM24	1012.569808	-0.145425824	0.432858978	-0.335965826	0.736896637	0.939724309
GSR	1533.469693	-0.136732991	0.40645561	-0.336403258	0.736566793	0.939724309
