"comparison","cell_type","gene_set","enrich_type","pathway","gene","pathway_padj"
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Col3a1",0.029557905255558
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Fgf1",0.029557905255558
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","S100b",0.029557905255558
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Scube1",0.029557905255558
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Sema7a",0.029557905255558
"DRvsHFD","aggSC","Overlap_MS","richR_GO","developmental growth involved in morphogenesis","Fgf1",0.0296931143090572
"DRvsHFD","aggSC","Overlap_MS","richR_GO","developmental growth involved in morphogenesis","S100b",0.0296931143090572
"DRvsHFD","aggSC","Overlap_MS","richR_GO","developmental growth involved in morphogenesis","Sema7a",0.0296931143090572
"DRvsHFD","aggSC","Overlap_MS","richR_GO","developmental cell growth","Col14a1",0.0296931143090572
"DRvsHFD","aggSC","Overlap_MS","richR_GO","developmental cell growth","S100b",0.0296931143090572
"DRvsHFD","aggSC","Overlap_MS","richR_GO","developmental cell growth","Sema7a",0.0296931143090572
"DRvsHFD","aggSC","Overlap_MS","richR_GO","endochondral bone morphogenesis","Col1a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","endochondral bone morphogenesis","Col3a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","tissue homeostasis","Col14a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","tissue homeostasis","Col3a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","tissue homeostasis","Mbp",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure homeostasis","Col14a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure homeostasis","Col3a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure homeostasis","Mbp",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","generation of neurons","Col3a1",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","generation of neurons","Mbp",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","generation of neurons","S100b",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","generation of neurons","Sdk2",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","generation of neurons","Sema7a",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","generation of neurons","Serpine2",0.030810962758708
"DRvsHFD","aggSC","Overlap_MS","richR_GO","sensory perception of mechanical stimulus","Col1a1",0.0322466750643263
"DRvsHFD","aggSC","Overlap_MS","richR_GO","sensory perception of mechanical stimulus","Mbp",0.0322466750643263
"DRvsHFD","aggSC","Overlap_MS","richR_GO","sensory perception of mechanical stimulus","Serpine2",0.0322466750643263
"DRvsHFD","aggSC","Overlap_MS","richR_GO","negative regulation of cell adhesion","Col1a1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","negative regulation of cell adhesion","Mbp",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","negative regulation of cell adhesion","Serpine2",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Col14a1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Col1a1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Col3a1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Fgf1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Insc",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Mbp",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","S100b",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Sdk2",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Sema7a",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Serpine2",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Col14a1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Col1a1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Fgf1",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Mbp",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Mlip",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","S100b",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Sema7a",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of multicellular organismal process","Serpine2",0.0331736467545649
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Chst2",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Col1a1",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Col3a1",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Fgf1",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Mlip",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","S100b",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Sema7a",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Serpine2",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to stress","Txnip",0.034323276069848
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Chst2",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Col1a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Col3a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Fgf1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Fxyd3",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Mbp",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","S100b",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Scube1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Sema7a",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Serpine2",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of cellular process","Txnip",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","skin development","Col1a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","skin development","Col3a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","skin development","Txnip",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","intracellular signaling cassette","Col3a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","intracellular signaling cassette","Fgf1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","intracellular signaling cassette","Mbp",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","intracellular signaling cassette","S100b",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","intracellular signaling cassette","Sema7a",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","intracellular signaling cassette","Serpine2",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell motility","Chst2",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell motility","Col1a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell motility","Col3a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell motility","Fgf1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell motility","Sdc3",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell motility","Sema7a",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of multicellular organismal process","Col1a1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of multicellular organismal process","Fgf1",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of multicellular organismal process","Mbp",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of multicellular organismal process","S100b",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of multicellular organismal process","Sema7a",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of multicellular organismal process","Serpine2",0.039232652447471
"DRvsHFD","aggSC","Overlap_MS","richR_GO","astrocyte differentiation","S100b",0.0413407786222903
"DRvsHFD","aggSC","Overlap_MS","richR_GO","astrocyte differentiation","Serpine2",0.0413407786222903
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of smoothened signaling pathway","Scube1",0.0414346768216909
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of smoothened signaling pathway","Serpine2",0.0414346768216909
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Col14a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Mbp",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","S100b",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Sema7a",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cellular response to fibroblast growth factor stimulus","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cellular response to fibroblast growth factor stimulus","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","head development","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","head development","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","head development","Sema7a",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","head development","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of cell adhesion","Chst2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of cell adhesion","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of cell adhesion","Mbp",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of cell adhesion","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Col14a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Insc",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Mbp",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","S100b",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Sdk2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Sema7a",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure development","Txnip",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","integrin-mediated signaling pathway","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","integrin-mediated signaling pathway","Sema7a",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of metal ion transport","Fxyd3",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of metal ion transport","Nkain2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of metal ion transport","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","gliogenesis","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","gliogenesis","S100b",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","gliogenesis","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","bone morphogenesis","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","bone morphogenesis","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Chst2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Col14a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Fxyd3",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Insc",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Mbp",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Mlip",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Nkain2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","S100b",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Scube1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Sdc3",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Sema7a",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Txnip",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to fibroblast growth factor","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to fibroblast growth factor","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","wound healing","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","wound healing","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","wound healing","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to hydrogen peroxide","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to hydrogen peroxide","Txnip",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to estradiol","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","response to estradiol","Txnip",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cardiac muscle tissue growth","Col14a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cardiac muscle tissue growth","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Chst2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Fgf1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Fxyd3",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Mbp",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","S100b",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Scube1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Sema7a",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Serpine2",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of biological process","Txnip",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell surface receptor signaling pathway","Col1a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell surface receptor signaling pathway","Col3a1",0.0428885662240456
"DRvsHFD","aggSC","Overlap_MS","richR_GO","cell surface receptor signaling pathway","Fgf1",0.0428885662240456
