"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019218","regulation of steroid metabolic process","17/1318","130/25730",0.130769230769231,2.55287731994864,4.12435764775688,0.000352795533599004,0.00318730612749147,0.00213868307988524,"Bmp2/Atp1a1/Ch25h/Sec14l2/Snai1/Igf2/Ldlr/Insig1/Il1a/Agt/Igf1/Gnb3/Dgat2/Nfkb1/Pck1/Apob/Clcn2",17
"GO:0019882","antigen processing and presentation","18/1318","142/25730",0.126760563380282,2.47462010301567,4.09424313353409,0.000353349497532094,0.00318732288945747,0.00213869432716794,"Fcgr4/Icam1/Slc11a1/Rab3b/Tap1/Relb/Ifi30/Hfe/Was/Rab27a/Fcer2a/Rab8b/H2-Oa/H2-DMb2/Fcgr3/Azgp1/H2-M3/Ctss",18
"GO:0031589","cell-substrate adhesion","36/1318","383/25730",0.0939947780678851,1.83496634270613,3.82536211157383,0.000356364871054944,0.00320950764524211,0.0021535803029513,"Trem1/Tnfrsf12a/Nedd9/Myadm/Egflam/Serpine1/Adam8/Cass4/Gcnt2/Ephb1/Prex1/Sdc4/Megf9/Limch1/Vegfa/Pkp2/Rhod/Ephb3/Hoxd3/Itga5/Adamts12/Ptpn1/Emilin1/Agt/Smad6/Coro1a/Dmp1/Rac2/Efna5/Lamb3/Cd96/Onecut1/Bst1/Skap1/Plau/Stk4",36
"GO:0045806","negative regulation of endocytosis","12/1318","74/25730",0.162162162162162,3.1657302218759,4.33504112023288,0.000357783347862634,0.00321726365609188,0.00215878458785783,"Sirpb1a/Tlr2/Dlg4/Siglece/Dysf/Necab2/Plscr1/Sdcbp/Sh3gl3/Pacsin2/Rin3/Cd300lf",12
"GO:0035150","regulation of tube size","23/1318","205/25730",0.11219512195122,2.19027351123284,3.97565144625649,0.000360332500134135,0.00323514700353711,0.0021707843177435,"Icam1/Rgs2/Ptgs2/Dusp5/Sod2/Avpr1a/Ace/Hrh2/Htr2b/Gja1/Per2/F2rl1/Vegfa/Alox5/Ednrb/Gch1/P2ry2/Agt/Hif1a/Tbxas1/Smad6/Hmgcr/Adora1",23
"GO:0034504","protein localization to nucleus","35/1318","369/25730",0.0948509485094851,1.85168050466544,3.82890137746915,0.000361265071072037,0.00323848331568147,0.00217302298389195,"Cdkn1a/Il6/Ptgs2/Bmp2/Zc3h12a/Nfkbia/Glul/Lmnb1/Tfrc/Bag3/Ipo4/Lrrk2/Bcl3/Fam53c/Nr4a1/Otud7b/Lmna/Nuak2/Six1/Insig1/Ran/Hcls1/Kpna2/Nup98/Agt/E2f3/Prkcq/Txn1/Rrs1/Pck1/Ipo7/Rpf2/Stk4/Hspa8/Rassf5",35
"GO:0045907","positive regulation of vasoconstriction","10/1318","54/25730",0.185185185185185,3.61518574720396,4.46995565898639,0.000365816491008475,0.00326913096376459,0.00219358756218216,"Icam1/Ptgs2/Avpr1a/Ace/Hrh2/Gja1/Alox5/Tbxas1/Smad6/Hmgcr",10
"GO:0061756","leukocyte adhesion to vascular endothelial cell","10/1318","54/25730",0.185185185185185,3.61518574720396,4.46995565898639,0.000365816491008475,0.00326913096376459,0.00219358756218216,"Icam1/Sele/Il6/Lrg1/Sell/Alox5/Fut7/Klf4/Ptafr/Selplg",10
"GO:0070527","platelet aggregation","11/1318","64/25730",0.171875,3.35534427162367,4.38361864292427,0.000371938120909853,0.00328936018084892,0.00220716137108756,"Il6/Tubb1/Ceacam1/Lyn/Gla/Ubash3b/Emilin1/Prkcq/Plek/Il6ra/Pear1",11
"GO:0010958","regulation of amino acid import across plasma membrane","6/1318","20/25730",0.3,5.85660091047041,5.04851736512636,0.000371939299294693,0.00328936018084892,0.00220716137108756,"Rgs2/Arg1/Arg2/Slc7a5/Per2/Agt",6
"GO:0032966","negative regulation of collagen biosynthetic process","6/1318","20/25730",0.3,5.85660091047041,5.04851736512636,0.000371939299294693,0.00328936018084892,0.00220716137108756,"Il6/Errfi1/Ciita/Klf15/Emilin1/Il6ra",6
"GO:0061042","vascular wound healing","6/1318","20/25730",0.3,5.85660091047041,5.04851736512636,0.000371939299294693,0.00328936018084892,0.00220716137108756,"Serpine1/Slc12a2/Cxcr4/Vegfa/Alox5/Hif1a",6
"GO:0098543","detection of other organism","6/1318","20/25730",0.3,5.85660091047041,5.04851736512636,0.000371939299294693,0.00328936018084892,0.00220716137108756,"Pglyrp1/Tlr2/Nlrc4/Ssc5d/Clec7a/Tlr1",6
"GO:1903789","regulation of amino acid transmembrane transport","6/1318","20/25730",0.3,5.85660091047041,5.04851736512636,0.000371939299294693,0.00328936018084892,0.00220716137108756,"Rgs2/Arg1/Arg2/Slc7a5/Per2/Agt",6
"GO:0072330","monocarboxylic acid biosynthetic process","26/1318","245/25730",0.106122448979592,2.07172277105076,3.91643262330489,0.000372068629498414,0.00328936018084892,0.00220716137108756,"Ptgs2/Errfi1/Slc45a3/Alox8/Avpr1a/Mthfd2/Ceacam1/Acsl1/Ltc4s/Per2/Pnpla8/Alox5/Ldha/Sphk1/Insig1/Il1b/Rdh1/Pfkfb2/Acsl4/Agt/Elovl5/Tbxas1/Lipc/Nme2/Amacr/Nme1",26
"GO:0071346","cellular response to type II interferon","16/1318","119/25730",0.134453781512605,2.62480713074304,4.12790322385544,0.000379567717854863,0.00335052665929071,0.00224820409094784,"Arg1/Cdc42ep4/Ciita/Pim1/Stx11/Tlr2/Irf1/Evl/Rab20/Was/Ifngr2/Tlr4/Stxbp2/Pde12/Txk/Ifngr1",16
"GO:0042593","glucose homeostasis","33/1318","342/25730",0.0964912280701754,1.88370204722732,3.82271699450237,0.000386988937887961,0.00341082005866748,0.00228866097457243,"Icam1/Ffar2/Il6/Fosl2/Ncf1/Cacna1e/Slc9b2/Camp/Slc39a14/Hk2/Trpv4/Irs2/Sh2b2/Cry1/Alox5/Foxo3/Hk3/Ern1/Pim3/Klf15/Abcc8/Nptx1/Slc12a6/Agt/Hif1a/Igf1/Nadk/Adipor1/Efna5/Kcnj11/Hmgcr/Pck1/Gpr27",33
"GO:0002313","mature B cell differentiation involved in immune response","8/1318","36/25730",0.222222222222222,4.33822289664475,4.65712827343092,0.000388350956205206,0.00341240497743174,0.00228972445539559,"Il6/Nfkbiz/Tnfaip3/Bcl3/Spi1/Gpr183/St3gal1/Pou2af1",8
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","8/1318","36/25730",0.222222222222222,4.33822289664475,4.65712827343092,0.000388350956205206,0.00341240497743174,0.00228972445539559,"Icam1/Sele/Il6/Sell/Alox5/Fut7/Klf4/Ptafr",8
"GO:0006469","negative regulation of protein kinase activity","9/1318","45/25730",0.2,3.90440060698027,4.53096250907605,0.000393503873268637,0.00344718946946865,0.00231306485684623,"Errfi1/Gprc5a/Hipk3/Ceacam1/Lyn/Dnaja1/Cep85/Mapk8ip1/Ptprc",9
"GO:0070741","response to interleukin-6","9/1318","45/25730",0.2,3.90440060698027,4.53096250907605,0.000393503873268637,0.00344718946946865,0.00231306485684623,"Il6/Socs3/Camp/Lcn2/Sbno2/Spi1/Il6ra/Nfkb1/Pck1",9
"GO:0006813","potassium ion transport","26/1318","246/25730",0.105691056910569,2.06330113377006,3.8936553796522,0.000396224787591059,0.00346576621024725,0.00232552985380398,"Cxcl1/Atp1b3/Lrg1/Kcnj15/Atp1a1/Kcnj16/Mcoln3/Slc12a2/Cdk2/Dpp10/Fxyd6/Abcc8/Hcn3/Slc24a2/Kcng3/Kcng1/Kcnmb3/Slc12a6/Kcnj2/Slc12a5/Kcnj11/Drd2/Kcnj5/Kcna1/Adora1/Rgs7",26
"GO:0019915","lipid storage","15/1318","108/25730",0.138888888888889,2.71138931040297,4.14115663235554,0.000401800026969786,0.00350921566671191,0.00235468444820258,"Ffar2/Zc3h12a/Nfkbia/Abhd5/Clstn3/Dysf/Cry1/Ikbke/Gla/Pisd/Ehd1/Dgat2/Nfkb1/Apob/Acvr1c",15
"GO:0033500","carbohydrate homeostasis","33/1318","343/25730",0.0962099125364431,1.87821020452404,3.80458530071158,0.000407654122646494,0.00355496563449881,0.00238538268618079,"Icam1/Ffar2/Il6/Fosl2/Ncf1/Cacna1e/Slc9b2/Camp/Slc39a14/Hk2/Trpv4/Irs2/Sh2b2/Cry1/Alox5/Foxo3/Hk3/Ern1/Pim3/Klf15/Abcc8/Nptx1/Slc12a6/Agt/Hif1a/Igf1/Nadk/Adipor1/Efna5/Kcnj11/Hmgcr/Pck1/Gpr27",33
"GO:0060485","mesenchyme development","32/1318","329/25730",0.0972644376899696,1.89879664777156,3.81242635973913,0.000409446844196019,0.00356521362223773,0.00239225908810248,"Myc/Il6/Lrg1/Bmp2/Plaur/Loxl3/Adam8/Spry1/Gcnt2/Snai1/Htr2b/Gja1/Bambi/Kbtbd8/Hoxa5/Sema4a/Vegfa/Six1/Gata3/Ednrb/Bcl9l/Msx2/Hnrnpab/Il1b/Sema4b/Sdcbp/Eomes/Agt/Hif1a/Sp6/Adipor1/Glipr2",32
"GO:0032727","positive regulation of interferon-alpha production","7/1318","28/25730",0.25,4.88050075872534,4.77365256074368,0.000417089773463961,0.00361362224225729,0.0024247412822863,"Irf7/Zc3hav1/Ddx3x/Hspd1/Tlr8/Tlr4/Chuk",7
"GO:0032740","positive regulation of interleukin-17 production","7/1318","28/25730",0.25,4.88050075872534,4.77365256074368,0.000417089773463961,0.00361362224225729,0.0024247412822863,"Il6/Arid5a/Osm/Slc7a5/Sphk1/Ly9/Prkcq",7
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","7/1318","28/25730",0.25,4.88050075872534,4.77365256074368,0.000417089773463961,0.00361362224225729,0.0024247412822863,"Icam1/Sele/Il6/Sell/Alox5/Fut7/Ptafr",7
"GO:0045824","negative regulation of innate immune response","16/1318","120/25730",0.133333333333333,2.60293373798685,4.08948746779535,0.000417510139543671,0.00361362224225729,0.0024247412822863,"Arg1/Serpinb9/Pim1/Tnfaip3/Nlrc3/Igf2/Ceacam1/Tap1/Irak3/Zdhhc18/Clec12b/Usp15/Arrb2/Lyar/Cd96/Drd2",16
"GO:0002704","negative regulation of leukocyte mediated immunity","13/1318","86/25730",0.151162790697674,2.95100045876416,4.21096072657685,0.000419519233745386,0.00361547879742389,0.00242598703119237,"Arg1/Serpinb9/Igf2/Ceacam1/Tap1/Cd274/Hfe/Clec12b/Spi1/Ywhag/Arrb2/Ptprc/Cd96",13
"GO:0001776","leukocyte homeostasis","18/1318","144/25730",0.125,2.44025037936267,4.02703611591436,0.000419603463411398,0.00361547879742389,0.00242598703119237,"Cxcr2/Il6/Bcl2a1a/Pirb/Tnfaip3/Lyn/Skil/Tsc22d3/Sh2b2/Gpr174/Pde4b/Bcl10/Sit1/Cxcl5/Hif1a/Gpr183/Coro1a/Aim2",18
"GO:0008360","regulation of cell shape","18/1318","144/25730",0.125,2.44025037936267,4.02703611591436,0.000419603463411398,0.00361547879742389,0.00242598703119237,"Icam1/Il6/Fgr/Cdc42ep4/Rhou/Cdc42se1/Ermn/Plxnc1/Bambi/Sema4a/Vegfa/Hck/Fgd1/Coro1a/Gna13/Rac2/Rhog/Strip2",18
"GO:0043542","endothelial cell migration","26/1318","247/25730",0.105263157894737,2.05494768788435,3.87098601326727,0.000421750323805072,0.0036285612806657,0.00243476538019086,"Ptgs2/S100a8/Zc3h12a/Gadd45a/Stc1/Adam8/Glul/Rhob/Igf2/Ceacam1/Lcn2/Nr4a1/Cxcr4/Bmper/Egr3/Sema4a/Vegfa/Gata3/Map2k3/Klf4/Anxa3/Agt/Hif1a/Igf1/Adtrp/Pacsin2",26
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","17/1318","132/25730",0.128787878787879,2.51419736055548,4.05260159503889,0.000422761630944795,0.00363184954679212,0.0024369718074512,"Dcun1d3/Zc3h12a/Ube2s/Peli1/Skp2/Lrrk2/Birc3/Ripk2/Ddx3x/Cry1/Gnl3/Sphk1/Bcl10/Ube2d1/Birc7/Ube2n/Rassf5",17
"GO:0032613","interleukin-10 production","11/1318","65/25730",0.169230769230769,3.30372359052177,4.32099627156746,0.000427259181231287,0.00365514097305829,0.00245260035935972,"Il6/Lilra5/Tlr2/Bcl3/F2rl1/Cd274/Hspd1/Tlr4/Clec7a/Rbm47/Cd40lg",11
"GO:0032653","regulation of interleukin-10 production","11/1318","65/25730",0.169230769230769,3.30372359052177,4.32099627156746,0.000427259181231287,0.00365514097305829,0.00245260035935972,"Il6/Lilra5/Tlr2/Bcl3/F2rl1/Cd274/Hspd1/Tlr4/Clec7a/Rbm47/Cd40lg",11
"GO:1903825","organic acid transmembrane transport","20/1318","169/25730",0.118343195266272,2.31029621714809,3.97092237420721,0.000427372277293321,0.00365514097305829,0.00245260035935972,"Slc11a1/Myc/Rgs2/Arg1/Arg2/Slc16a3/Slc7a5/Slc38a6/Acsl1/Per2/Irs2/Slc19a1/Lrp2/Slc1a5/Slc16a6/Slc7a8/Slc46a1/Agt/Slc6a6/Slc7a1",20
"GO:0071248","cellular response to metal ion","22/1318","195/25730",0.112820512820513,2.20248239368118,3.91647698580254,0.000443325681485135,0.00378597508759421,0.00254039007764762,"Slc11a1/Itpkc/Slc41a1/Junb/Tfrc/Nfatc2/Lrrk2/Slc12a2/Alox5ap/Dlg4/Jund/Hfe/Eif2s1/Trpm2/Rasa4/Nptx1/Ryr1/Ppif/Rasal1/Fosb/Kcna1/Hspa8",22
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","12/1318","76/25730",0.157894736842105,3.08242153182653,4.22440331305953,0.000460397823010503,0.00392242723356338,0.00263194949620525,"Rgs2/Padi2/Serpine1/Dnm1/Cry1/Necab2/Pde4b/Arrdc3/Arrb2/Plek/Drd2/Rgs7",12
"GO:0098659","inorganic cation import across plasma membrane","17/1318","133/25730",0.12781954887218,2.49529362100243,4.0172165648797,0.000462021569170812,0.00392242723356338,0.00263194949620525,"Atp1b3/Kcnj15/Atp1a1/Cacna1e/Kcnj16/Slc39a14/Lcn2/Slc12a2/Trpv4/Trpm2/Abcc8/Slc24a2/Slc12a6/Kcnj2/Slc12a5/Kcnj11/Kcnj5",17
"GO:0099587","inorganic ion import across plasma membrane","17/1318","133/25730",0.12781954887218,2.49529362100243,4.0172165648797,0.000462021569170812,0.00392242723356338,0.00263194949620525,"Atp1b3/Kcnj15/Atp1a1/Cacna1e/Kcnj16/Slc39a14/Lcn2/Slc12a2/Trpv4/Trpm2/Abcc8/Slc24a2/Slc12a6/Kcnj2/Slc12a5/Kcnj11/Kcnj5",17
"GO:1901875","positive regulation of post-translational protein modification","17/1318","133/25730",0.12781954887218,2.49529362100243,4.0172165648797,0.000462021569170812,0.00392242723356338,0.00263194949620525,"Dcun1d3/Zc3h12a/Ube2s/Peli1/Skp2/Lrrk2/Birc3/Ripk2/Ddx3x/Cry1/Gnl3/Sphk1/Bcl10/Ube2d1/Birc7/Ube2n/Rassf5",17
"GO:0035914","skeletal muscle cell differentiation","14/1318","98/25730",0.142857142857143,2.78885757641448,4.12254147244836,0.000463311036374642,0.0039275985506473,0.00263541945105292,"Maff/Myc/Btg2/Akirin1/Ephb1/Nr4a1/Atf3/Six1/Bcl9l/Ppif/Eomes/Cdon/Ankrd1/Asb2",14
"GO:0042698","ovulation cycle","13/1318","87/25730",0.149425287356322,2.91708091326112,4.16181845234929,0.00047045623977754,0.00398232239330753,0.00267213916095284,"Adamts1/Has1/Ptx3/Ereg/Mmp19/Tnfaip6/Gnrh1/Car2/Foxo3/Agt/Arrb2/Inhba/Hspa8",13
"GO:0009954","proximal/distal pattern formation","8/1318","37/25730",0.216216216216216,4.22097362916786,4.55562639673561,0.000473443531262984,0.00398580267211339,0.00267447442876134,"Hoxa9/Gli2/Hoxc10/Hoxa10/Chsy1/Hoxa11/Hoxc11/Hoxd10",8
"GO:0018105","peptidyl-serine phosphorylation","8/1318","37/25730",0.216216216216216,4.22097362916786,4.55562639673561,0.000473443531262984,0.00398580267211339,0.00267447442876134,"Gadd45a/Hipk3/Cdk2/Map4k1/Tssk1/Tssk6/Map3k12/Pck1",8
"GO:0046329","negative regulation of JNK cascade","8/1318","37/25730",0.216216216216216,4.22097362916786,4.55562639673561,0.000473443531262984,0.00398580267211339,0.00267447442876134,"Rgs2/Trib1/Cdc42se1/Hipk3/Ceacam1/Dnaja1/F2rl1/Mapk8ip1",8
"GO:0001660","fever generation","5/1318","14/25730",0.357142857142857,6.9721439410362,5.19349901801125,0.000475009914847395,0.00398580267211339,0.00267447442876134,"Ptgs2/Il1rn/Ednrb/Il1b/Il1a",5
"GO:0045628","regulation of T-helper 2 cell differentiation","5/1318","14/25730",0.357142857142857,6.9721439410362,5.19349901801125,0.000475009914847395,0.00398580267211339,0.00267447442876134,"Il6/Nlrp3/Irf1/Il4ra/Hlx",5
"GO:0070944","neutrophil-mediated killing of bacterium","5/1318","14/25730",0.357142857142857,6.9721439410362,5.19349901801125,0.000475009914847395,0.00398580267211339,0.00267447442876134,"Trem1/Nlrp6/Ncf1/F2rl1/Cxcl5",5
"GO:0071333","cellular response to glucose stimulus","22/1318","196/25730",0.112244897959184,2.19124523861138,3.8898894990978,0.000475740459121523,0.00398613885414884,0.00267470000697762,"Icam1/Ncf1/Cacna1e/Slc9b2/Camp/Slc39a14/Irs2/Foxo3/Ern1/Pim3/Abcc8/Nptx1/Slc12a6/Agt/Hif1a/Igf1/Nadk/Efna5/Kcnj11/Hmgcr/Pck1/Gpr27",22
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","11/1318","66/25730",0.166666666666667,3.25366717248356,4.25958266684312,0.000489309143277308,0.00409388649875348,0.00274699869910068,"Arg1/Zc3h12a/Loxl3/Ceacam1/Pf4/Cd274/Hfe/Zdhhc9/Il4ra/Ywhag/Ptprc",11
"GO:0072676","lymphocyte migration","15/1318","110/25730",0.136363636363636,2.6620913229411,4.05909429266402,0.000490448104934821,0.00409747743818917,0.00274940822021501,"Icam1/Nedd9/Ch25h/Padi2/Adam8/Cd200r1/Abl2/Slc12a2/Gata3/Ccl20/Fut7/Gpr183/Adtrp/Coro1a/Tnfsf14",15
"GO:0048634","regulation of muscle organ development","10/1318","56/25730",0.178571428571429,3.4860719705181,4.32741374454875,0.000496073609130246,0.0041384869154753,0.00277692558807317,"Il6/Ybx3/Boc/Igf2/Tsc22d3/Gja1/Tifab/Cdon/Usp2/Hmgcr",10
"GO:0010713","negative regulation of collagen metabolic process","6/1318","21/25730",0.285714285714286,5.57771515282896,4.87622007974212,0.000498261231395672,0.00413879437244203,0.00277713189176232,"Il6/Errfi1/Ciita/Klf15/Emilin1/Il6ra",6
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","6/1318","21/25730",0.285714285714286,5.57771515282896,4.87622007974212,0.000498261231395672,0.00413879437244203,0.00277713189176232,"Socs2/Socs3/Bcl3/Adipor1/Ptprc/Socs1",6
"GO:1902916","positive regulation of protein polyubiquitination","6/1318","21/25730",0.285714285714286,5.57771515282896,4.87622007974212,0.000498261231395672,0.00413879437244203,0.00277713189176232,"Skp2/Birc3/Ripk2/Ddx3x/Ube2d1/Ube2n",6
"GO:0044706","multi-multicellular organism process","28/1318","277/25730",0.101083032490975,1.97334326706584,3.78445985633504,0.000499050525174329,0.00413939465780374,0.0027775346833659,"Rgs2/Ptgs2/Errfi1/Klf9/Thbd/Stc1/Junb/Vmp1/Cyp27b1/Avpr1a/Gnrh1/Gja1/Hsd11b2/Vegfa/Tead4/Lif/Slc19a1/Fut7/Abcc8/Ptafr/Itga5/Dcaf13/Acsl4/Hmx3/Fosb/Tcf23/Acvr1c/Acvr1b",28
"GO:0006835","dicarboxylic acid transport","16/1318","122/25730",0.131147540983607,2.56026269310182,4.01381440358151,0.00050326220684642,0.00416380902869319,0.00279391673135211,"Slc38a6/Il1rn/Avpr1a/Best1/Gja1/Slc12a2/Per2/Slc26a8/Slc19a1/Abcc8/Lrp2/Il1b/Slc1a5/Slc46a1/Slco1b2/Adora1",16
"GO:0009410","response to xenobiotic stimulus","43/1318","493/25730",0.0872210953346856,1.70273048783115,3.66067243908618,0.000503436463195539,0.00416380902869319,0.00279391673135211,"Myc/Sult1b1/Pnp2/Errfi1/Fosl2/Atp1a1/Nfkbiz/Serpine1/Sod2/Cyp27b1/Rnf149/Tfrc/Nkx3-1/Igf2/Nfatc2/Htr2b/Acsl1/Lcn2/Lyn/Hsd11b2/Cyp46a1/Lck/Pde4b/Slc19a1/Gata3/Foxo3/Slc18a2/Abcc8/Tfap2b/Il1b/Cers1/Tgif1/Top1/Slc12a5/Ankrd1/Kcnj11/Drd2/Fosb/Hspa8/Prkcb/Slco1b2/Cyp2e1/Aim2",43
"GO:1905952","regulation of lipid localization","21/1318","184/25730",0.114130434782609,2.2280546942007,3.88447781168125,0.000507263464211086,0.00418512427687286,0.00280821926735021,"Zc3h12a/Nfkbia/Abhd5/Nkx3-1/Hrh2/Acsl1/Irs2/Clstn3/Cry1/Ikbke/P2ry2/Il1b/Il1a/Pla2r1/Ehd1/Furin/Acsl4/Agt/Nfkb1/Apob/Abca13",21
"GO:0003007","heart morphogenesis","30/1318","305/25730",0.0983606557377049,1.92019701982636,3.75636460137895,0.000507463536083666,0.00418512427687286,0.00280821926735021,"Adamts1/Bmp2/Xirp1/Sox17/Pim1/Spry1/Adprhl1/Snai1/Tbx19/Htr2b/Gja1/Gng5/Arl13b/Mybpc3/Vegfa/Pkp2/Six1/Gata3/Lrp2/Msx2/Xirp2/Ryr1/Alpk2/Hif1a/Smad6/Ttn/Chd7/Ankrd1/Asb2/Dnaaf1",30
"GO:0050709","negative regulation of protein secretion","14/1318","99/25730",0.141414141414141,2.76068729786484,4.07835035027696,0.000514616000856517,0.00423202018937987,0.0028396864344759,"Ffar2/Midn/F2rl1/Dph3/Pim3/Abcc8/Il1b/Adtrp/Rab11fip1/Kcnj11/Hmgcr/Drd2/Acvr1c/Sirt4",14
"GO:1903035","negative regulation of response to wounding","14/1318","99/25730",0.141414141414141,2.76068729786484,4.07835035027696,0.000514616000856517,0.00423202018937987,0.0028396864344759,"Plaur/Thbd/Rtn4rl1/Serpine1/Siglecg/Ceacam1/Slc12a2/Plat/Alox5/Ubash3b/Fignl2/Adtrp/Plau/D130043K22Rik",14
"GO:1902893","regulation of miRNA transcription","12/1318","77/25730",0.155844155844156,3.04239008336125,4.17044552842817,0.000520358768745008,0.00427315956182778,0.00286729096201487,"Fosl1/Myc/Il6/Bmp2/Gnl3/Gata3/Foxo3/Klf4/Spi1/Agt/Hif1a/Smad6",12
"GO:0034383","low-density lipoprotein particle clearance","7/1318","29/25730",0.241379310344828,4.71220762911412,4.64754630039662,0.000525678130458141,0.00429849836704652,0.00288429330562988,"Ldlr/Abcc8/Ehd1/Dgat2/Lipc/Rbm47/Apob",7
"GO:0046039","GTP metabolic process","7/1318","29/25730",0.241379310344828,4.71220762911412,4.64754630039662,0.000525678130458141,0.00429849836704652,0.00288429330562988,"Lrrk2/Ampd2/Ran/Gnai3/Nme2/Nme1/Gtpbp1",7
"GO:0090330","regulation of platelet aggregation","7/1318","29/25730",0.241379310344828,4.71220762911412,4.64754630039662,0.000525678130458141,0.00429849836704652,0.00288429330562988,"Il6/Ceacam1/Lyn/Ubash3b/Emilin1/Prkcq/Il6ra",7
"GO:0032535","regulation of cellular component size","37/1318","406/25730",0.0911330049261084,1.77909879874717,3.67668884169763,0.000536364715625439,0.00437967963692455,0.00293876595474074,"Csf3/Icam1/Tnfrsf12a/Myadm/Cdc42ep4/Tlr2/Ifrd1/Rab5a/Ssh2/Rab3b/Arpc5l/Pls1/Slc12a2/Dnm1/Prex1/Ndel1/F2rl1/Evl/Vegfa/Gla/Vasp/Vill/Was/Hcls1/Sptb/Trim46/Slc12a6/Gnb3/Coro1a/Plek/Efna5/Slc12a5/Pex11a/Wnt3/D130043K22Rik/Rin3/Cotl1",37
"GO:0006006","glucose metabolic process","26/1318","251/25730",0.103585657370518,2.0221995175595,3.78136692306459,0.000538887376789119,0.00439406331384687,0.00294841740497169,"Myc/Il6/Errfi1/Slc45a3/Igf2/Slc39a14/Hk2/Per2/Irs2/Pfkfb4/Cry1/Atf3/Ldha/Hk3/Ppp1r3b/Tfap2b/Pfkfb2/Hif1a/Igf1/Gnb3/Adipor1/Dgat2/Kcnj11/Pck1/Kat2a/Onecut1",26
"GO:0044403","biological process involved in symbiotic interaction","23/1318","211/25730",0.109004739336493,2.12799085214565,3.82280774535417,0.000542898541207617,0.0044205264857427,0.00296617419886279,"Trem1/Cxcl1/Icam1/Nlrp6/Arg1/Ch25h/Siglec1/Pglyrp1/Ncf1/Camp/Ceacam1/F2rl1/Cd209e/Hspd1/Zdhhc9/Kpna2/Vps37b/Furin/Cxcl5/Mbl2/Slc7a1/Clec5a/Cd300lf",23
"GO:0010661","positive regulation of muscle cell apoptotic process","9/1318","47/25730",0.191489361702128,3.73825590030026,4.36583746296738,0.000551930251404191,0.00448773710050196,0.00301127253545949,"Cxcr2/Trem1/Sod2/Tlr2/Ptpn1/Agt/E2f3/Hmgcr/Stk4",9
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","11/1318","67/25730",0.164179104477612,3.20510497587933,4.19933417747661,0.000558715121277779,0.00453651532368019,0.00304400273344026,"Ceacam1/Ubash3a/Lyn/Elf1/Nfam1/Lck/Card11/Bcl10/Cd160/Ptprc/Tespa1",11
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","35/1318","378/25730",0.0925925925925926,1.80759287360198,3.67535880078028,0.000561830766753206,0.00455540592200317,0.00305667832887611,"Lrg1/Bmp2/Ror2/Spry1/Kcp/Gcnt2/Fstl3/Tnfaip6/Nrros/Skil/Bambi/Bmper/Hfe/Atf3/Usp15/Bcl9l/Fam83g/Lrp2/Igsf1/Msx2/Bmp8a/Tfap2b/Spi1/Emilin1/Tgif1/Sdcbp/Ryr1/Furin/Gdf7/Smad6/Arrb2/Inhba/Onecut1/Acvr1c/Acvr1b",35
"GO:0043010","camera-type eye development","38/1318","422/25730",0.0900473933649289,1.7579054865551,3.64762212699806,0.000571582189582898,0.00462797192210669,0.00310537013016176,"Slc25a25/Adamts9/Spry1/Ephb1/Skil/Gja1/Rab11fip4/Fjx1/Vegfa/Megf11/Lif/Gata3/Klf4/Tfap2b/Hsf4/Agtpbp1/Jmjd6/Cryab/Tgif1/Mfsd2a/Mab21l1/Birc7/Sox12/Bcl11b/Stra6/Cdon/Hif1a/Six5/Cabp4/Rpgr/Lctl/Chd7/Cntf/Inhba/Drd2/Irx6/Clcn2/Vax2",38
"GO:0046638","positive regulation of alpha-beta T cell differentiation","10/1318","57/25730",0.175438596491228,3.42491281314059,4.25855954114358,0.000574368561246674,0.00464401919338523,0.00311613785255457,"Il6/Nfkbiz/Nlrp3/Irf1/Ripk2/Zap70/Il4ra/Shb/Socs1/Hlx",10
"GO:0050868","negative regulation of T cell activation","18/1318","148/25730",0.121621621621622,2.37429766640692,3.89593674882326,0.000584905161193389,0.0047224046717675,0.00316873452498553,"Arg1/Zc3h12a/Cebpb/Arg2/Loxl3/Peli1/Irf1/Ceacam1/Pf4/Gnrh1/Sdc4/Cd274/Hfe/Il4ra/Ywhag/Socs1/Lax1/Hlx",18
"GO:0071331","cellular response to hexose stimulus","22/1318","199/25730",0.110552763819095,2.15821139079312,3.81107885801232,0.000585699245623685,0.0047224046717675,0.00316873452498553,"Icam1/Ncf1/Cacna1e/Slc9b2/Camp/Slc39a14/Irs2/Foxo3/Ern1/Pim3/Abcc8/Nptx1/Slc12a6/Agt/Hif1a/Igf1/Nadk/Efna5/Kcnj11/Hmgcr/Pck1/Gpr27",22
